,TSLA,X4958.TW,X2330.TW,X1536.TW,X3501.TW,X603305.SS,X300750.SZ,X600885.SS,DAN,TEL
2020/9/14,379.7255203,121.8809243,436.814945,96.78491023,47.11435577,35.93587108,185.7537749,45.93848861,14.0818884,98.00370079
2020/9/15,371.1341311,126.8544429,439.5952665,97.84457243,46.57571718,35.91455425,190.7092625,46.36925936,15.11015532,102.2867017
2020/9/16,488.077823,127.30766,445.1474981,97.03786624,47.19287473,36.0913226,192.7935844,46.9459423,14.33105603,99.91198237
2020/9/17,440.9771797,132.680637,458.36852,97.51579111,47.24973624,35.94750176,190.061453,46.34993673,13.6969479,102.4359687
2020/9/18,429.039741,130.9904186,451.5382429,97.57722825,47.38961727,37.73342036,198.2172031,48.21955153,13.43872837,99.70225056
2020/9/21,479.2057505,133.5994043,447.5589057,98.41180001,47.19328938,38.26682829,198.5810638,47.64302742,13.02012812,97.93313188
2020/9/22,470.5536384,132.5745948,443.6070751,98.65627006,47.06237659,37.73949376,197.4082327,46.32008853,11.82247164,95.08501245
2020/9/23,429.7926343,130.4333982,437.0028558,97.99909155,46.14128905,37.29083302,201.3129162,45.2736847,11.84719088,94.66528748
2020/9/24,378.8596557,130.5128253,435.6215994,96.82359455,46.05658475,37.24534682,197.3215334,45.68336986,11.6218673,93.31962988
2020/9/25,397.7914954,123.9027603,425.0644614,91.68045221,45.3101748,36.12801978,190.999278,44.89111427,11.49919954,95.17557314
2020/9/28,416.2630422,122.005165,422.3785381,88.43351716,44.99688771,35.64031421,189.8275744,44.33239849,11.54596031,95.86590748
2020/9/29,413.577928,124.4365044,431.5976914,88.87421054,45.38569496,35.83211263,193.2050983,43.67781944,12.03193919,96.23344052
2020/9/30,399.1675963,124.8094785,431.0994602,92.05707974,45.54818817,36.05363422,203.8274488,44.7213646,12.26791246,97.76303046
2020/10/1,428.8860598,125.7103402,435.4030018,92.34183088,45.8688001,35.85459638,207.0834535,45.1699646,12.07387186,97.48148055
2020/10/2,466.5877192,124.8059871,431.9308371,92.01117335,45.53756006,35.98513828,207.4159292,45.27220401,12.86840255,97.57730388
2020/10/5,431.8010719,124.7532092,431.8126866,92.03401706,45.48085304,35.98762813,207.2537993,45.28441173,12.90951113,97.00537209
2020/10/6,429.1236303,126.3732887,433.1713882,93.8705482,45.8880381,35.85244407,209.6933858,45.0496379,13.75603716,101.1324829
2020/10/7,421.2451206,131.0132939,437.9413375,94.55167518,45.78995517,36.03906878,209.5385052,45.18498479,13.56116976,101.0170955
2020/10/8,435.6943624,129.5111088,441.2856149,93.87937614,45.87484514,36.03887745,209.4946297,45.19732887,14.25625902,103.6090062
2020/10/9,420.8198904,130.3687386,451.1000689,94.03461122,45.81827273,36.09758281,209.6187437,45.40937092,15.22651716,106.2186255
2020/10/12,448.3974754,131.0020729,450.5238603,94.54903618,45.87741694,38.88036891,225.4697786,47.40277437,14.93690054,106.7996229
2020/10/13,440.2649145,127.416368,457.5192349,93.82488702,45.7779695,39.25281676,234.3691023,47.48610694,14.95791793,106.9257927
2020/10/14,454.8013327,128.5730868,458.1200812,91.77266317,45.83030474,40.75405327,244.0371705,51.98256372,14.84311949,106.1897351
2020/10/15,466.798479,128.478837,456.5824167,90.99193227,45.92825135,39.59314089,241.4051306,50.47924493,14.78187179,105.7536827
2020/10/16,454.1233905,125.4696793,450.8593748,90.98921647,45.88864009,40.05361374,240.8478286,50.6914913,14.84127756,107.1246632
2020/10/19,441.180763,124.9503214,445.1495688,91.10555044,45.58351427,39.80872963,232.0869174,49.89166669,15.03383063,107.424297
2020/10/20,429.906547,136.6819698,455.1802372,89.7889895,46.65519409,40.16547161,230.4280218,49.89871509,14.91847345,105.4772478
2020/10/21,423.2141747,134.1587554,448.6363105,89.34771092,46.52471812,40.03369783,243.7032046,50.79073606,15.10564486,106.2613973
2020/10/22,435.9639797,132.2997151,447.9451378,89.21615498,46.70139151,40.17699064,236.1309323,49.29411977,15.49327314,106.728896
2020/10/23,414.7775215,134.6979708,451.4291908,87.98385694,46.3276693,39.76379925,233.3515415,49.40601741,16.01315841,105.8126123
2020/10/26,408.2477999,132.6687902,448.539858,90.10253911,46.27887795,38.90569022,227.452466,48.19834456,16.15971055,107.1867829
2020/10/27,419.1195432,131.8931607,448.1557935,88.94056655,46.15343348,38.78201268,236.1240796,49.81864024,15.54361817,104.673346
2020/10/28,423.2597407,130.1370258,443.9416324,87.64016161,46.04023119,39.33897265,238.3022847,51.32349007,15.04582031,101.9973314
2020/10/29,404.4999105,128.1619867,440.8742812,86.7811623,45.88233254,41.07291786,240.592959,51.49626276,14.71155051,97.28460885
2020/10/30,409.7541498,126.4212935,428.8661412,86.31286768,45.30326404,40.73999715,243.5828512,51.35130396,14.76359211,96.06101942
2020/11/2,387.8277136,121.007729,427.7774234,85.7249453,45.29154381,41.25614981,249.2953884,51.40611618,14.17579683,96.86105021
2020/11/3,400.0754615,119.4582779,431.0848615,84.7248964,45.37846759,41.55126806,262.1858354,51.20904365,14.28793836,99.38252705
2020/11/4,401.4617353,122.1741886,431.9076172,86.15084793,45.26068659,40.87516852,258.9737272,51.34499511,14.98978101,100.364701
2020/11/5,415.9897007,125.6484528,441.8926647,88.21566302,45.37391132,41.14852774,258.7778685,52.24192976,14.16630785,100.6166217
2020/11/6,432.6525258,125.5377103,442.7105234,87.7735096,45.25028842,42.0084894,271.7074877,53.70366257,14.94488489,103.6568089
2020/11/9,436.3771764,128.8998835,444.7694704,88.51481939,45.56362412,40.38059908,265.8866833,51.11933579,14.68138769,104.5934001
2020/11/10,414.8037666,126.5371375,451.839902,90.22522869,45.85635946,40.55221317,270.918008,52.9338919,15.43264973,103.9696517
2020/11/11,399.8550485,120.237421,443.9319614,91.41202445,45.98159941,39.30729374,269.4265695,52.0373672,16.13157386,105.4810592
2020/11/12,423.4616476,123.8317984,453.412836,93.54104783,46.89231246,37.4182788,254.6252169,51.1535633,15.96998646,108.2208602
2020/11/13,396.5700004,123.4752915,451.3910208,92.64450431,46.65228485,37.13392684,258.8109632,48.75287976,15.82830712,104.9132766
2020/11/16,400.4772159,122.4394685,455.3264413,93.67640112,46.9604729,37.58150518,257.9415145,49.75149422,16.50738675,109.0136755
2020/11/17,405.0585834,124.5003539,472.2436715,93.1831153,47.21287916,37.83486661,258.9403526,50.99519274,17.6878077,110.6842824
2020/11/18,433.9888134,122.2224144,477.3284555,93.78185414,47.66881234,37.22930639,253.8419707,48.92888843,16.99146437,109.9534199
2020/11/19,478.4579148,120.674373,488.1660121,94.64925575,47.76223911,36.76017938,243.4458907,46.78082717,16.80884214,109.756927
2020/11/20,489.8373315,118.7889152,487.544875,95.45529108,47.67839043,36.69062769,243.1067459,45.85159559,16.52688829,111.3077646
2020/11/23,487.2240497,116.2134906,482.9659818,95.25879653,47.53584958,37.02266257,253.780102,47.41319543,16.4181958,110.5342978
2020/11/24,517.4559887,116.9358595,491.278064,95.41588346,47.49403986,37.35762192,254.790961,46.64062555,17.49246123,113.1620823
2020/11/25,572.3848146,117.69432,484.9145229,96.35212609,47.38597485,37.77017388,260.2929431,48.90442895,18.57529273,116.7772112
2020/11/26,591.2403477,116.1591342,483.4407625,98.43143373,47.66932776,37.17577727,248.9429958,46.81853052,17.91600929,114.2857467
2020/11/27,571.9633256,118.09797,485.2416033,99.291713,47.76140266,35.98162044,247.7773403,47.94426219,17.9286961,114.5719767
2020/11/30,636.5421891,120.3185983,482.7842989,97.45655714,47.75896723,36.4557892,246.2656306,47.91261104,17.71638549,116.8365216
2020/12/1,585.9695662,122.914791,476.2456533,97.96247119,48.0984903,36.62066733,246.3568339,47.34843406,16.95050924,113.1444989
2020/12/2,583.3519622,123.8184626,485.3662424,97.0510742,48.39875081,36.64359339,249.6943622,48.10744273,17.84232639,114.405751
2020/12/3,595.0301656,120.992718,489.8424986,95.14251825,48.17288321,36.56028227,248.08928,47.78419096,18.13841606,116.2107692
2020/12/4,607.945683,121.1665336,492.5297319,99.94058587,48.48736243,35.75518809,248.5400946,48.88315888,18.61581688,117.6674107
2020/12/7,607.2515208,119.6670312,498.2135737,108.6989946,48.69542393,35.63320344,252.1724121,49.37937666,19.74725676,119.8768516
2020/12/8,673.5997902,123.4512356,516.5772702,111.7043021,48.95933702,35.50443669,262.1444824,49.34244695,19.48606125,119.2734194
2020/12/9,674.8366974,121.1685515,520.5800993,109.0168497,48.89896569,36.36106424,267.5147151,49.49034108,19.58491987,119.9099322
2020/12/10,626.003628,122.2039808,516.9143172,109.2857287,49.35386228,33.11871507,267.5161603,48.65651959,20.0800166,119.3286473
2020/12/11,641.5080269,118.1840445,516.1922179,107.8388917,49.2154875,33.14451835,267.2271094,49.62283947,19.91238469,118.7713594
2020/12/14,624.9302947,117.3751124,520.2548804,115.6354035,49.64926684,31.92241787,269.8492851,49.35503322,19.55330071,117.9453192
2020/12/15,676.1864229,116.6973605,512.2933466,115.6035865,50.25465487,32.11952127,269.8346009,48.92724555,19.50843514,117.9494139
2020/12/16,638.6213962,111.4527589,506.0472332,109.3968483,49.57246814,32.10327223,282.0045363,46.77285201,20.3771187,118.6645564
2020/12/17,634.8819454,118.651301,519.1928592,113.019953,49.96554922,31.50191068,288.5403994,48.36551011,20.49724269,115.6790209
2020/12/18,674.4759395,119.2426374,517.4314117,112.390634,49.81050801,31.75840666,287.7693898,47.27206892,20.4544065,116.8058285
2020/12/21,705.6898146,118.4795804,513.5585111,112.0674675,49.53756006,32.3356905,295.3678863,50.46430495,19.71121466,117.3354694
2020/12/22,659.5699637,117.8615775,525.3496476,105.8846961,49.55079527,33.61600843,328.9366828,52.01867578,19.68717164,117.0564604
2020/12/23,649.9612095,115.9122059,517.358607,105.9223508,49.39333755,32.41371693,319.0011222,52.0243482,19.93711627,116.8204486
2020/12/24,683.8852693,116.986833,513.8629274,104.6094784,49.2973279,33.12432945,338.8752105,52.21414081,20.07344436,120.6301991
2020/12/25,686.4765778,117.1710527,518.8506606,106.2135705,49.61924031,32.18157868,320.6331341,52.32895615,19.76462851,119.6998531
2020/12/28,668.5469338,116.2096096,519.123508,105.01483,49.72475204,31.86289753,326.2390351,53.65594727,19.77768331,120.0896794
2020/12/29,673.9731944,117.2377044,520.1352128,108.4600921,50.74248669,30.62257863,326.9214911,53.33620147,19.53287014,120.1361286
2020/12/30,679.100936,116.2346606,520.1603328,105.7472057,50.71820532,30.5447607,317.9463799,52.41598973,19.21112738,118.4816662
2020/12/31,708.072009,114.7052422,530.4052937,106.1864339,51.01294169,30.35549154,350.9564917,53.95259976,19.71017598,120.0990401
2021/1/4,714.7768341,112.3266025,531.1917684,104.2192562,50.97477934,30.81233887,363.6640389,54.33085569,19.70744798,121.0590577
2021/1/5,739.3289634,118.1527233,541.6620826,115.6911103,52.18970812,33.88301117,414.2080393,58.35145011,19.24967607,120.5257493
2021/1/6,744.6825845,118.3736126,547.428847,122.0351083,52.29043554,35.00471413,412.5253385,58.35570202,20.40500143,122.8517794
2021/1/7,772.2719729,116.1009227,557.2485678,122.8438415,53.14700403,34.75078174,424.5264206,57.35422771,21.60661632,126.1912076
2021/1/8,836.2723479,120.1380749,576.8620341,125.4309028,53.2827795,34.83485393,428.2187926,59.508332,22.52969686,128.9522513
2021/1/11,901.9498634,118.2980502,591.7762659,125.2990099,52.87924778,34.55100646,420.0153504,62.21795882,21.95948487,130.7643735
2021/1/12,847.8512127,118.5492038,607.152172,128.6935353,54.07607345,33.89732988,401.7287099,57.90640421,22.10506657,131.4462168
2021/1/13,881.1806157,118.1919902,607.8147228,124.6157062,52.86997371,32.99766824,415.0984292,56.95500175,23.18439896,130.3204049
2021/1/14,883.4083947,120.421655,621.2157189,125.4097245,53.62312932,32.59785345,398.4849921,56.97041208,21.93387182,130.7025982
2021/1/15,879.945659,120.9775278,614.5731726,127.9521205,55.43992555,32.52851593,380.0476643,54.48668813,21.31691263,130.9577051
2021/1/18,861.1544102,116.4541286,622.7344943,123.8144946,53.55290791,32.54919193,392.7122728,53.39122688,20.84328381,129.0048651
2021/1/19,853.5844364,117.6911801,628.7995561,123.0325745,52.8073864,33.38574663,396.4003317,53.44194925,21.10824093,128.7426141
2021/1/20,875.6586795,116.2047803,640.8092002,117.164486,54.25283918,34.34653728,377.7534349,51.96754427,21.67095802,129.5080123
2021/1/21,880.7531044,112.1880167,671.1683616,119.589441,51.16188312,34.22455675,401.9952233,53.06647768,21.53682099,130.8128477
2021/1/22,877.4691718,114.2928828,696.973943,123.8314709,51.3096388,33.83732482,402.0407197,52.8165924,21.67141898,130.9719617
2021/1/25,936.5185717,117.0869619,681.315921,120.2362781,51.61664098,34.28458076,419.0588111,54.90553644,22.12120379,129.5791769
2021/1/26,943.1527377,119.7232644,665.6069924,120.2574666,51.92120663,34.54868652,407.7785805,57.48806966,21.32794189,128.4568023
2021/1/27,944.8584549,117.4738156,646.8817106,122.1749474,51.77792119,34.87212706,396.2982631,57.10344583,21.02807592,124.2811474
2021/1/28,878.5720249,118.6486576,624.2743764,127.0884467,51.30850071,34.65119755,401.209053,56.34604459,19.24793293,119.2872954
2021/1/29,858.9333084,115.8712352,618.6209106,122.0797491,51.56530127,32.66664132,377.8387178,56.33588198,20.31516031,119.502759
2021/2/1,839.6690288,113.6750974,611.7095258,118.0997643,50.85962215,31.93301986,361.764835,55.56087065,19.66508334,120.4877493
2021/2/2,839.1563038,114.4617658,610.9511177,113.0651177,50.31533594,31.94642341,356.5098075,57.0341964,20.06933021,123.6650422
2021/2/3,931.4598126,112.3472373,641.9321312,120.2433146,50.84269982,32.185398,372.1450897,56.97074266,20.64630762,124.2099968
2021/2/4,896.3675132,112.0463401,643.7060284,121.7844318,50.77012331,32.57292652,385.6178682,62.6721103,21.37033085,128.4239435
2021/2/5,923.1268329,115.7562,665.17087,127.590573,50.24295479,32.33627628,391.8326388,64.77880207,21.92473705,128.7789558
2021/2/8,901.272942,114.6775733,659.4400366,122.5931876,50.40709375,32.80401979,377.6538986,63.33143942,22.09563718,128.311687
2021/2/9,909.8593718,114.7438089,656.3635621,121.6105739,50.41030776,32.70824482,408.5556135,62.20376542,23.64962044,130.0308788
2021/2/10,898.6845592,115.4269487,647.0110805,120.232818,50.24862292,32.63813665,414.2190443,65.13546575,23.29925506,128.7040341
2021/2/11,844.1332103,115.1932236,646.9858815,122.8458697,50.2815121,32.15981002,416.91208,64.81313876,22.81160324,126.3719677
2021/2/12,847.8134543,115.2873253,647.1170338,122.4223378,50.28811255,32.16007258,417.0685343,64.84507089,22.55565266,127.4045957
2021/2/16,838.0356138,113.9838704,629.9081971,119.0764396,50.15499113,32.03772168,418.2060909,64.55713648,22.43542107,128.7615531
2021/2/17,812.705322,115.107497,637.6475955,121.0592276,50.2459036,32.05883246,419.123132,64.69793261,22.58081419,130.8120557
2021/2/18,816.563369,115.6122782,670.1905268,122.8689365,51.4566339,32.05570938,419.25045,64.71022269,22.79858711,129.2657188
2021/2/19,819.7644093,118.0772502,667.9892183,120.0579757,51.83216829,32.82283585,402.4372769,60.36250433,21.1596889,130.0794897
2021/2/22,813.4222347,120.1960717,659.4919677,117.9030272,52.50178212,34.06818352,392.3740683,58.75068494,22.23944278,133.2478503
2021/2/23,733.4285611,119.689404,657.7122447,119.0288385,52.69443619,33.93021153,379.6752612,56.27543167,23.26856849,130.5046493
2021/2/24,704.1703965,118.558166,659.1825636,116.7121535,53.23981352,33.84356624,380.8356514,56.92656426,23.48385836,130.9930825
2021/2/25,784.3395209,119.2694927,641.3662693,117.9254433,53.79792275,34.42570169,349.9292394,54.132365,24.91806932,131.9445988
2021/2/26,697.5681005,122.2311848,646.0398757,116.1384779,54.2875154,33.86953685,339.8525585,52.95077577,23.52792894,126.5977864
2021/3/1,678.8902514,120.6276552,611.4864855,119.1424323,54.37701597,33.69589936,322.2878315,51.37086938,23.80183935,130.751239
2021/3/2,730.1514665,120.3033634,611.4196833,118.1928722,54.36371468,34.06403733,343.5125523,52.96431881,24.51689187,134.7591762
2021/3/3,685.0001535,121.3086482,611.0995022,113.7512915,56.27137182,33.84162903,348.4114563,52.30392146,24.48514969,135.3314301
2021/3/4,658.8919007,123.8137217,638.7590474,118.4789254,56.89742972,34.20319567,350.082507,52.64174356,24.58692459,132.9261458
2021/3/5,617.1426152,119.8949217,607.1151816,116.3774103,57.60288906,34.42722934,325.1120307,50.61722621,23.71474343,128.8520151
2021/3/8,593.9830034,119.9418501,606.4997205,113.4994792,56.89094074,34.88491467,319.2415202,50.19734756,24.67559475,131.0520267
2021/3/9,550.0155774,118.6925979,576.2061001,105.4306909,55.58131409,34.92552432,301.9057823,46.97052605,25.16983481,126.6550671
2021/3/10,655.0325825,118.2194382,591.1993913,106.6374248,55.39908161,33.98954875,297.5693968,45.69033328,25.45639046,129.5601964
2021/3/11,654.1717889,119.7390684,596.4550811,107.8397262,56.14499197,33.23077038,312.2298465,46.63314623,26.14772627,130.2877032
2021/3/12,658.2692086,121.519459,624.4588386,110.6826389,56.69713496,33.59647707,327.7136554,47.17389821,25.65013983,131.7109832
2021/3/15,623.9613604,121.0283276,613.715535,111.1804256,56.3141937,33.41532023,336.2256543,47.13250598,27.12961503,130.1762658
2021/3/16,687.2576097,121.7871139,611.1915168,106.4477436,55.69818637,32.15859116,307.3151614,46.70143462,27.30326745,134.8258258
2021/3/17,663.7401249,123.0525326,617.380309,109.2151877,56.23895549,32.00200921,321.2063293,46.51579926,26.3824978,133.9968238
2021/3/18,698.1143676,125.5078891,608.2414441,107.9944579,56.34490118,32.25547696,331.0463312,46.65528508,27.24114285,134.1322436
2021/3/19,641.9280739,128.5512905,605.7083976,107.3495365,57.05379824,32.77561052,333.7100988,47.56859151,26.00009628,132.2205444
2021/3/22,631.811487,128.5559909,590.7273125,105.4254036,56.85158282,32.12293268,313.3575882,47.09304413,25.40130746,128.9624101
2021/3/23,660.4767857,128.2802345,591.1567387,111.6997894,56.17575537,33.27859409,305.2887805,46.53191885,24.77237052,128.698152
2021/3/24,648.6632543,126.3301425,592.6370719,112.8851213,55.57428811,32.5078496,301.2609504,45.84623857,23.54045999,123.9057673
2021/3/25,597.5476602,126.5867661,566.8878275,113.257609,54.95635711,32.12877284,284.0253432,45.09842256,22.70140834,124.4014082
2021/3/26,611.7521845,124.2640433,567.7785948,109.8422343,55.20146949,31.40429047,285.1401647,46.02009193,23.35781765,125.2738992
2021/3/29,600.5304043,125.2220655,582.7824752,111.7723348,53.38020704,31.52305939,306.8690774,48.15402823,24.5602887,128.0982406
2021/3/30,584.4500948,127.3067519,597.8037488,113.4416447,52.38977387,30.92595146,303.8533104,47.2638795,23.55400751,126.706949
2021/3/31,619.9389371,125.471229,586.5067453,115.2230361,52.89370139,30.871896,307.6165615,48.72453736,24.50453567,126.7704949
2021/4/1,643.908747,121.1401003,576.4549297,115.2244371,52.88625368,31.16439985,310.6571749,48.54697516,24.19224949,128.3559413
2021/4/2,618.1102244,119.2783526,603.5767619,113.0312395,53.08643204,30.47341774,329.2083334,49.23011316,24.46808491,130.2362933
2021/4/5,644.14244,118.7053377,596.7178938,114.0257355,53.10638026,30.99944393,326.4300513,48.95259138,24.51575689,130.3358335
2021/4/6,663.7900806,118.7953202,596.4441497,113.7196298,53.0810528,31.0099646,326.4497387,48.96597331,24.64142935,132.2752012
2021/4/7,673.4241031,118.0763472,597.6735503,113.5055147,53.05818596,31.4336783,321.8932294,48.48505961,25.02476435,131.8545031
2021/4/8,654.8195876,116.5598416,604.6213303,116.4362591,53.33393719,31.51901235,314.4602391,48.08602981,24.28921445,129.2411691
2021/4/9,666.7694272,115.5640518,606.8699961,115.4220814,53.71527371,31.53225443,314.1062901,48.31999716,24.39272845,130.6628126
2021/4/12,659.7562401,112.8123362,599.9956093,116.1804754,54.0067632,31.37056445,297.0244268,47.7344484,25.77942838,131.2461896
2021/4/13,673.7790186,114.5090367,599.5573989,110.6047886,53.58111256,30.8470873,306.3939314,48.64046842,26.73691064,131.6516324
2021/4/14,738.0690206,111.9756711,603.858162,112.1415605,53.18226383,30.43059929,315.4373875,48.60909342,25.57903231,131.2075591
2021/4/15,719.7791055,107.7965207,613.1805913,111.6550975,52.74780846,30.88982351,340.3258273,50.98979589,26.47362449,130.6951225
2021/4/16,724.4601925,108.5586152,614.8397447,110.7042058,52.5471994,31.00642413,326.4449784,50.86903694,26.75501201,132.5359879
2021/4/19,719.9782922,111.0375914,604.9527769,109.6412208,53.24891541,31.16670202,323.5807192,49.94365098,26.8961083,133.2755867
2021/4/20,717.5518853,108.1585003,606.3573536,108.5171274,53.65507117,31.98939025,360.6752603,53.11772869,26.88347518,130.6138538
2021/4/21,710.2817475,106.1569501,601.5347336,109.7829279,54.36035172,31.45977772,350.2994103,52.17134904,25.977206,128.4653955
2021/4/22,736.1207094,103.6825519,589.4308853,107.7648421,54.35201035,31.2010839,347.2757794,51.7101882,27.16549828,133.5944537
2021/4/23,700.892685,102.7435218,575.1757214,103.803022,54.19173828,31.52868469,351.7742792,51.35145185,26.8888735,131.5249676
2021/4/26,712.2211658,103.3481337,591.9875487,103.1145683,53.42780053,31.13535739,364.5156135,52.28203928,27.80014385,134.3405595
2021/4/27,730.7160091,103.2790344,603.137793,103.0990282,54.17191086,30.94221697,342.5111104,53.49237114,27.3440526,134.7637217
2021/4/28,699.7409176,105.5537912,616.3714151,102.5276592,54.22506313,31.0666671,352.614104,54.49261865,28.04653687,135.2900051
2021/4/29,689.2599526,103.5367044,598.6435629,101.2605415,54.89148096,32.66008558,362.5148663,55.14687862,28.02982202,136.1549669
2021/4/30,672.068157,105.1179103,594.2044577,102.2290971,54.56638028,31.92545046,375.4342861,56.03919918,26.81391887,138.459224
